1711802;бѧста;быти;V-;3diia----i;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши,бѹдьше|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша
1711803;оу;у;R-;---------n;no distractor
1711804;него;и;Pp;3s---mg--i;3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ
1766209;в҃;дъва;Ma;---------n;-d---fa--i:дъвҍ,довҍ|-d---nl--i:двою|-d---ma--i:два|-d---fl--i:двою,двоу|-d---mn--i:дъва|-d---mg--i:дъвою,двухъ|-d---fg--i:двою|-d---na--i:дъва,дова|-d---fi--i:дъвѣма|-d---ni--i:двѣма|-d---mi--i:дъвѣма|-d---md--i:двѣма|-d---nn--i:два|-p---md--i:двем|-d---ml--i:дъвѹ,двою,двоу|-d---fn--i:двѣ|-p---mg--i:двоихъ|-d---fd--i:дъвѣма|-d---ng--i:двою
1711805;мужа;мужь;Nb;-d---mn--i;-p---mn--i:мѹжїе,мꙋжїе,моуж҃|-p---mg--i:моужеи|-p---mi--i:мужьми|-s---mi--i:мужемъ,мѹжемъ,мужемь,мѹжьмь|-p---md--i:моужемъ|-s---ma--i:моужь|-s---mn--i:мужь,мьжь,мѹжь,мужъ,мѹжъ,мꙋжь,муже|-p---ma--i:мужѣ,мужи|-s---md--i:мужеви,мѹжеви|-s---ml--i:мужи,мѹжи,мужѣ|-d---mg--i:мужю
1711806;не;не;Df;---------n;no distractor
1711807;племени;племя;Nb;-s---ng--i;-s---ni--i:племѧнемъ|-s---na--i:племѧ|-s---nn--i:племѧ|-p---nd--i:племѧнемʼ
1711808;его;и;Pp;3s---mg--i;3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ
1711809;ни;ни;C-;---------n;no distractor
1711810;боярина;бояринъ;Nb;-d---mn--i;-p---mn--i:бояре,боярѣ,бояря,боꙗре,боꙗрѧ|-p---mg--i:боꙗриновъ|-p---ma--i:бояры,боѧрꙑ|-p---mi--i:бояры,бояре,боѧры|-p---md--i:боꙗромъ,боѧромъ,бояромъ|-p---ml--i:боꙗрехъ|-s---mn--i:боꙗринъ|-s---mg--i:боꙗрина
1711811;и;и;C-;---------n;no distractor
1711812;та;тыи;Pd;-d---mn--i;-s---nn--i:тое|-s---ma--i:той,тои,тꙑи|-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-s---na--i:тое,тоє|-p---ma--i:тыꙗ,тыи|-s---mi--i:тѣмь,тѣмъ,темъ,тымъ,тымь|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-p---mi--i:тѣми,теми,тыми,Тѣми|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-s---mn--i:тои,теи,Тъй|-p---fl--i:тѣхъ|-s---nl--i:томъ,томь,тѡмь,тѡмъ,томо|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---ml--i:томъ,томь,тѡмь,томо|-s---fg--i:тоя,тои,тое,тоѣ,тоѧ,тоꙗ,тоє,тоѥ|-s---fa--i:тую,тѹю|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию
1711813;испросиста;испросити;V-;3daia----i;-sppafn-si:ꙇспрося|3saia----i:испроси|-pupamn-si:испросивъше|3paia----i:испросиша
1766221;сѧ;себе;Pk;3s---qa--i;3s---qd--i:собѣ,себе,себѣ|3s---md--i:собѣ,себе,собе,себѣ,Себѣ,сѣбѣ|3p---md--i:собѣ,себѣ|3s---ml--i:собѣ,себѣ,себе,СЕБѢ,сѣбѣ,събѣ|3s---qg--i:собе,себе,себѧ,себя|3s---fd--i:собѣ,сѣбе,себѣ,собҍ|3s---mi--i:соб[ою|3s---fi--i:собою|3s---mg--i:себе,собе,собя,себя,собѧ,себѣ,себѧ|3s---qi--i:собою|3s---ql--i:себѣ,собе|3s---fg--i:себѧ,сѣбѧ,себе|3s---fl--i:себѣ,собѣ|3s---fa--i:сїѧ|3p---mi--i:собою|3d---md--i:себе,себѣ|3s---nd--i:си|3s---ni--i:собою|3p---mg--i:себѣ,себе
1711814;ко;къ;R-;---------n;no distractor
1711815;царюгороду;цѣсарьградъ;Ne;-s---md--i;-s---mg--i:цр҃ѧгорода|-s---ma--i:цр҃ьградъ,ц҃рьградъ,цсрьградъ|-s---ml--i:ц҃риградѣ,ц҃рѣградѣ,цр҃иградѣ,цр҃играде|-s---mi--i:ц҃рмъградомъ
1711816;с;съ;R-;---------n;no distractor
1711817;родомъ;родъ;Nb;-s---mi--i;-s---mn--i:родъ,Родъ|-p---mi--i:роды|-s---ml--i:родѣ,родꙋ,родѹ|-s---mg--i:рода,рада,роду|-s---ma--i:родъ,рѡд꙽|-p---ma--i:роды,роди|-s---md--i:родоу|-p---mn--i:роди|-p---mg--i:родовъ
1711818;своимъ;свои;Pt;3s---mi--i;3s---fl--i:своеи,своей,своѥи|3p---ni--i:своими|3p---mi--i:своими,своимї|3p---nl--i:своихъ|3s---mg--i:своего,своѥго,своево,своѥгѡ,своегѡ,своєго|3s---ml--i:своемь,своемъ,своѥмь,своѥмъ|3s---ma--i:свои,свой,свої,свѡи|3s---nn--i:свое,своѥ|3s---na--i:свое,своѥ,своe|3p---ma--i:свои,своя,своѣ,своѧ,своꙗ,своѥ|3p---mg--i:своихъ,своих҃|3s---fg--i:своеіѧ|3p---fa--i:своѥꙗ|3s---md--i:своѥмоу|3p---na--i:своя,свои,своѧ,своꙗ,своа|3d---ma--i:своя,свои,своꙗ,своѧ|3p---fg--i:своихъ|3s---fd--i:своеи,своѥи,своей,своєи|3s---fa--i:свою|3s---ng--i:своего,своѥго,своѥгъ|3p---ml--i:своихъ|3p---ng--i:своихъ|3s---fi--i:своею,своѥю,своєю|3s---mn--i:своимь|3p---pi--i:своими|3p---fi--i:своими|3d---fi--i:своима|3d---fg--i:своею,своѥю|3d---fa--i:свои,свої|3p---mn--i:свои|3s---nl--i:своемъ,своемь,своѥмъ,своѥмь|3d---ni--i:своима|3d---fd--i:своима|3s---fn--i:своя,своѧ,своꙗ,свъѧ|3d---na--i:свои|3d---mg--i:своею,своѥю|3d---md--i:своима|3d---mi--i:своима|3p---fl--i:своихъ,своеих|3d---ng--i:своею|3d---fl--i:своѥю,своею|3p---fn--i:свои|3d---nl--i:своею|3d---ml--i:своею
1711819;и;и;C-;---------n;no distractor
1711820;поидоста;поити;V-;3daia----i;-sspafn-si:пошла|--pna----i:поити|3saia----i:по[и]де|2ppma----i:поидѣте|2spma----i:поиди,поиді,пѡꙇди|1spia----i:поиду,поидѹ|2spia----i:поидеши|2ppia----i:поидете,поидите|-sspamn-si:ношелъ,пошелъ,пошьлъ|1ppia----i:поидемъ,поидѣмъ,поидем҃|3paia----i:по[идо]ша|3spia----i:поидеть,пѡидеть|1ppma----i:поидемъ|2dpma----i:поидѣта,поидита|1dpma----i:поидевѣ|-supamn-si:пошедъ|-pupamd-wi:пошедшим|-pspamn-si:пошли|3ppia----i:пѡꙇдуть,поидѹть|-pspann-si:пошли|1saia----i:поидохъ|-sspann-si:пошло|-pupamn-si:пошедше|-sppamn-si:поида|3piia----i:поидѧхуть|-pppamn-si:подуче
1711821;по;по;R-;---------n;no distractor
1711822;днѣпру;дънѣпръ;Ne;-s---md--i;-s---mg--i:дънѣпра|-s---mn--i:дьнѣпръ|-s---ma--i:дънѣпръ|-s---ml--i:днѣ҃прѣ,дьнѣпри|-s---mv--i:Днепре
1711823;и;и;C-;---------n;no distractor
1711824;идуче;ити;V-;-pppamn-si;3spia----i:идеть,идетъ,ꙇдеть,идѣть|--pna----i:итʼти,итьти,итъти|3saia----i:иде,Иде,іде,иле|-sppafd-si:идучи|-sppamd-si:идоущꙋ|3paia----i:идоша,идаша,Идоша,Їдоша|1ppia----i:идемъ,идем҃|3ppia----i:идоуть|2ppma----i:идѣте|2spia----i:идеши,идешь|1spia----i:иду,идѹ,идꙋ|-sppafn-si:идущи|3daia----i:идоста,идѧста|2spma----i:иди|-supamn-si:ишедъ|-pupamn-si:шедъше,шьдъше|-pppama-si:идуща|-sppamn-si:ꙇдучи,идучи|3piia----i:идѧхуть|-supamd-si:шедъшю,шьдъшю|-pppamd-si:идущемъ,идѹщемъ|-sppamg-si:идуща,идуча|3siia----i:идꙗшеть|-sppama-si:идущь|2ppia----i:идете,идите|-sspamn-si:шелъ,шьлъ|-sppami-wi:идущимъ|-sppann-si:идуще|1saia----i:идохъ|1paia----i:идохом|-pspamn-si:шьли|-dppamd-si:идущема|-sppamn-wi:Идыи,идыи|3dpia----i:идета|-pppamd-wi:идущимъ|-supafn-si:шедъши|-dupamd-si:шедъшема|1ppma----i:идемъ
1711825;мимо;мимо;Df;---------n;no distractor
1711826;и;и;C-;---------n;no distractor
1711827;оузрѣста;узьрѣти;V-;3daia----i;3saia----i:оусрѣте|3ppia----i:оузрѧть|2ppma----i:оузрите|3paia----i:оузрѣша|3siia----i:оузрѧше|-pupamn-si:узьрѣвъше|1spia----i:оузрю,узьрю|--pna----i:оузрѣти,узьрѣти|2spia----i:оузришь,оузриши|2ppia----i:ѹзрите
1711828;на;на;R-;---------n;no distractor
1711829;горѣ;гора;Nb;-s---fl--i;-p---fn--i:горы|-p---fd--i:горамъ|-p---fi--i:горами|-p---fa--i:горы|-p---fl--i:горохъ,горахъ|-s---fg--i:горы,горъ|-s---fa--i:гору,горѹ,горꙋ|-s---fi--i:горою|-p---fg--i:горъ,горь|-s---fn--i:гора
1711830;градок;градъкъ;Nb;-s---ma--i;no distractor
1711831;и;и;C-;---------n;no distractor
1711832;оупращаста;въпрашати;V-;3daia----i;3saia----i:въпраша|-pppamd-wi:въпрашающим|2spma----i:впрашаи|--pna----i:въпрашати,вопрошати|3ppia----i:вопрошают|3siia----i:въпрашаше|3paia----i:вопрошашѧ|-pppamn-si:вопрашающе|1ppia----i:вопрошаем꙽|1spia----i:вопрашаю|2spia----i:вопрошаеши|1saia----i:вопрошах|-sppamn-si:вопрашаѧ
1711833;рѣста;рещи;V-;3daia----i;--pna----i:рещи-|-pupamn-si:рекъше|3saia----i:рече,Рече,рѣче,реч҃,речь|3paia----i:рекоша,рекъша,рокоша,рекошѧ|1paia----i:рекохомъ|-supana-si:рекъше,рек꙽ше|-ppppmn-wi:рекомии|-supamn-si:рекъ,рѣхъ,Рекъ|-sppamn-si:р]ека|-pppamn-si:рекоуче,рекоуще|2ppma----i:рьцѣте,речете|-sppafn-si:рькуще,рькущи|-suppnn-si:реченно|2spma----i:речши|-supafn-si:рекъши|1ppma----i:рцѣмъ|-spppma-wi:рекомыи|-sspamn-si:реклъ|1saia----i:рекохъ,рѣкъхъ|1spia----i:реку,рекѹ|-supamd-si:рекшемꙋ|2paia----i:рекосте|-dupamd-si:рекшема|3siia----i:речаше|3spia----i:речетъ,речеть|-sppamd-si:рекущю,рекѹщю|3ppia----i:рекуть,рекутъ,рекѹть,рекꙋтъ|1ppia----i:речемъ|-dspamn-si:рекла|-pspamn-si:рекъли|-sppamn-wi:рекыи|-dupamn-si:рекъша|-supang-wi:рекъшааго|-supamg-si:рекъша|-suppnn-wi:реченʼное|-spppmn-si:рк|1dpia----i:речеве|-supana-wi:рекъшеѥ|2ppia----i:речете|-supamd-wi:рекъшюѹмѹ|-pupamd-si:рекъшемъ|-supann-wi:рекшеѥ|-supamg-wi:рекъшааго|-sppamg-si:рекѹща,рекуща|-supann-si:рек꙽ше|-spppmn-wi:рекомыи|-suppnd-wi:реченномѹ|-pupamd-wi:рекшимъ|-puppna-wi:реченнаѧ|-suppml-wi:реченѣм|-spppfn-wi:рекомая|-dppamn-si:рекуща|-pppafn-si:ркучи
1711834;чии;чии;Pi;-s---mn--i;-d---mn--i:чья|-s---ni--i:чим|-p---mn--i:чье,чїи|-s---fn--i:чья
1711835;се;се;I-;---------n;no distractor
1711836;градокъ;градъкъ;Nb;-s---mn--i;no distractor
1711837;ѡни;онъ;Pd;-p---mn--i;-s---mn--i:ѡнъ,онъ,ѡнʼ,ѻнʼ,он꙽,ѡн꙽,онь,оно|-s---fn--i:онъи|-s---fa--i:ону,ѡну,ѡнꙋ,ѡнѹ|-p---md--i:онѣмъ,ѡнѣмъ,ѡнѣмʼ,ѡнемʼ,онымъ|-s---ma--i:онъ,ѡнъ,ѻнʼ,он꙽|-s---md--i:ѡномоу|-p---mg--i:ѡнѣхъ,ѡнихъ,онꙑхъ|-s---ng--i:ѡного|-d---md--i:ѡнѣма,онѣма|-d---mn--i:ѡна,ѡнѣ,она|-p---fa--i:ѡны|-s---ml--i:ѡном|-s---mg--i:ѡного|-p---nd--i:онѣмъ|-d---fn--i:ѡнѣ|-p---fn--i:ѡнѣ,оны,они|-s---na--i:ѡно,оно|-p---na--i:она|-s---fd--i:онои|-s---nn--i:ѡно,онъ
1711838;же;же;Df;---------n;no distractor
1711839;рѣша;рещи;V-;3paia----i;--pna----i:рещи-|-pupamn-si:рекъше|3saia----i:рече,Рече,рѣче,реч҃,речь|1paia----i:рекохомъ|-supana-si:рекъше,рек꙽ше|-ppppmn-wi:рекомии|3daia----i:рекоста|-supamn-si:рекъ,рѣхъ,Рекъ|-sppamn-si:р]ека|-pppamn-si:рекоуче,рекоуще|2ppma----i:рьцѣте,речете|-sppafn-si:рькуще,рькущи|-suppnn-si:реченно|2spma----i:речши|-supafn-si:рекъши|1ppma----i:рцѣмъ|-spppma-wi:рекомыи|-sspamn-si:реклъ|1saia----i:рекохъ,рѣкъхъ|1spia----i:реку,рекѹ|-supamd-si:рекшемꙋ|2paia----i:рекосте|-dupamd-si:рекшема|3siia----i:речаше|3spia----i:речетъ,речеть|-sppamd-si:рекущю,рекѹщю|3ppia----i:рекуть,рекутъ,рекѹть,рекꙋтъ|1ppia----i:речемъ|-dspamn-si:рекла|-pspamn-si:рекъли|-sppamn-wi:рекыи|-dupamn-si:рекъша|-supang-wi:рекъшааго|-supamg-si:рекъша|-suppnn-wi:реченʼное|-spppmn-si:рк|1dpia----i:речеве|-supana-wi:рекъшеѥ|2ppia----i:речете|-supamd-wi:рекъшюѹмѹ|-pupamd-si:рекъшемъ|-supann-wi:рекшеѥ|-supamg-wi:рекъшааго|-sppamg-si:рекѹща,рекуща|-supann-si:рек꙽ше|-spppmn-wi:рекомыи|-suppnd-wi:реченномѹ|-pupamd-wi:рекшимъ|-puppna-wi:реченнаѧ|-suppml-wi:реченѣм|-spppfn-wi:рекомая|-dppamn-si:рекуща|-pppafn-si:ркучи
1711840;была;быти;V-;-pspann-si;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши,бѹдьше|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша
